Station,Crest Time,Car Initials,Car Number,Cut Record ID,Car Record ID,Desination Track,#Cars in Cut,AAR Car Type,Car Commodity,Cut Axle Count,TSS Yard Block,Cut Gross Tons,Load/ Empty Status,Cut Wheel Base (ft),AEI Tag Equipment Length (Ft),Coupler to Coupler Length (Ft),Planned Couple Velocity (fps),Couple Velocity (fps),DTC Predicted Footage (Ft),Used Rolling Resistance,Drag Coefficient,TPC Gravity Value Used,PT4 Velocity (fps),PT5 Velocity (fps),PT6 Velocity (fps),PT7 Velocity (fps),PT8 Velocity (fps),PT4 Timestamp,PT5 Timestamp,PT 4 Curve Info,PT 5 Curve Info,PT 6 Curve Info,PT 7 Curve Info,Actual DTC Info,Wind Speed (MPH),Wind Direction,Temperature (Deg F),TPC Precipation Status,Wind Energy Info
TULSA,2021-09-01 00:00:00,NDYX,832972,10899780,1933543,2045,3,C113,GYPSUM,12,OKCSLW,32,E,171.58333333333334,[60],60.0,5.866668,9.32,0,0.0023,0.003,30.92,7.547645610734678,6.023879065876031,0.0,0.0,0.0,2021-09-01 00:02:27,2021-09-01 00:03:42,"[{""degreesOfCurve"":[9.0987,8.0742,6.3944,9.0987,8.0742,6.3944,9.0987,8.0742],""curveDistance"":[33.81833333333452,92.97999999999956,47.32833333333474,46.47999999999956,92.97999999999956,62.0,46.47999999999956,92.97999999999956],""angleOfTruckToCarBody"":[0.036333429823893565,0.03224083181177644,0.02553162621432305,0.036333429823893565,0.03224083181177644,0.02553162621432305,0.036333429823893565,0.03224083181177644],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:00:51 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:01:56 AM"",""distance"":179,""velocity"":11.82,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:01:56 AM""},{""timeStamp"":""Sep 1, 2021 12:01:58 AM"",""distance"":202,""velocity"":11.79,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:00 AM""},{""timeStamp"":""Sep 1, 2021 12:02:00 AM"",""distance"":226,""velocity"":11.49,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:04 AM""},{""timeStamp"":""Sep 1, 2021 12:02:02 AM"",""distance"":248,""velocity"":11.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:08 AM""},{""timeStamp"":""Sep 1, 2021 12:02:06 AM"",""distance"":290,""velocity"":10.98,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:12 AM""},{""timeStamp"":""Sep 1, 2021 12:02:10 AM"",""distance"":333,""velocity"":10.93,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:16 AM""},{""timeStamp"":""Sep 1, 2021 12:02:14 AM"",""distance"":375,""velocity"":10.82,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:20 AM""},{""timeStamp"":""Sep 1, 2021 12:02:18 AM"",""distance"":422,""velocity"":10.87,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:24 AM""},{""timeStamp"":""Sep 1, 2021 12:02:22 AM"",""distance"":465,""velocity"":11.04,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:28 AM""},{""timeStamp"":""Sep 1, 2021 12:02:26 AM"",""distance"":509,""velocity"":11.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:32 AM""},{""timeStamp"":""Sep 1, 2021 12:02:30 AM"",""distance"":550,""velocity"":10.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:36 AM""},{""timeStamp"":""Sep 1, 2021 12:02:34 AM"",""distance"":614,""velocity"":11.21,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:40 AM""},{""timeStamp"":""Sep 1, 2021 12:02:38 AM"",""distance"":640,""velocity"":10.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:44 AM""},{""timeStamp"":""Sep 1, 2021 12:02:42 AM"",""distance"":686,""velocity"":11.27,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:48 AM""},{""timeStamp"":""Sep 1, 2021 12:02:46 AM"",""distance"":731,""velocity"":10.1,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:52 AM""},{""timeStamp"":""Sep 1, 2021 12:02:50 AM"",""distance"":776,""velocity"":11.1,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:02:56 AM""},{""timeStamp"":""Sep 1, 2021 12:02:54 AM"",""distance"":818,""velocity"":11.04,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:03:00 AM""},{""timeStamp"":""Sep 1, 2021 12:02:58 A",2.0,174.00,82.00,DRY,"{""densityOfAir"":0.0716768008122577,""bulkhead"":190,""relativeWindSpeed"":12.665,""dragCoefficient"":0.003,""elapsedTime"":46.127}"
TULSA,2021-09-01 00:04:08,WAMX,475505,10899820,1933554,2045,3,C113,GYPSUM,12,OKCSLW,31,E,168.8783333333333,"[59,59]",58.75,5.866668,0.0,0,0.0023,0.003,30.92,7.291115291123944,5.88086361475703,0.0,0.0,0.0,2021-09-01 00:06:36,2021-09-01 00:07:52,"[{""degreesOfCurve"":[9.0987,8.0742,6.3944,9.0987,8.0742,6.3944,9.0987,8.0742],""curveDistance"":[36.23166666666657,92.97999999999956,49.076666666667734,46.47999999999956,92.97999999999956,62.0,46.47999999999956,92.97999999999956],""angleOfTruckToCarBody"":[0.03586996197197649,0.03182960674361449,0.02553162621432305,0.036333429823893565,0.03224083181177644,0.02474086547970491,0.03520787838715581,0.031242151683401734],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:05:00 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:06:04 AM"",""distance"":120,""velocity"":9.65,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:04 AM""},{""timeStamp"":""Sep 1, 2021 12:06:06 AM"",""distance"":137,""velocity"":9.49,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:08 AM""},{""timeStamp"":""Sep 1, 2021 12:06:08 AM"",""distance"":157,""velocity"":9.2,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:12 AM""},{""timeStamp"":""Sep 1, 2021 12:06:10 AM"",""distance"":174,""velocity"":8.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:16 AM""},{""timeStamp"":""Sep 1, 2021 12:06:14 AM"",""distance"":207,""velocity"":8.6,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:20 AM""},{""timeStamp"":""Sep 1, 2021 12:06:18 AM"",""distance"":240,""velocity"":8.38,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:24 AM""},{""timeStamp"":""Sep 1, 2021 12:06:22 AM"",""distance"":273,""velocity"":7.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:28 AM""}]",2.0,191.00,82.00,DRY,"{""densityOfAir"":0.07167498153959756,""bulkhead"":190,""relativeWindSpeed"":11.344149999999999,""dragCoefficient"":0.003,""elapsedTime"":64.53}"
TULSA,2021-09-01 00:05:07,WAMX,178665,10899810,1933549,2045,5,C113,GYPSUM,20,OKCSLW,32,E,284.66666666666663,"[58,58]",57.75,5.866668,10.15,0,0.0023,0.003,30.92,6.400441723503626,0.0,0.0,0.0,0.0,2021-09-01 00:07:55,2021-09-01 00:08:11,"[{""degreesOfCurve"":[8.0742,8.0742,9.0987,8.0742,6.3944,9.0987,8.0742,6.3944,9.0987,8.0742],""curveDistance"":[13.433333333334303,71.8083333333343,37.19333333333452,92.97999999999956,48.45333333333474,46.47999999999956,92.97999999999956,62.0,46.47999999999956,92.97999999999956],""angleOfTruckToCarBody"":[0.03182960674361449,0.03241707279225246,0.03586996197197649,0.03182960674361449,0.02520601694730935,0.03586996197197649,0.03182960674361449,0.02553162621432305,0.036333429823893565,0.03224083181177644],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:06:15 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:07:18 AM"",""distance"":140,""velocity"":11.98,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:19 AM""},{""timeStamp"":""Sep 1, 2021 12:07:20 AM"",""distance"":161,""velocity"":11.28,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:23 AM""},{""timeStamp"":""Sep 1, 2021 12:07:22 AM"",""distance"":181,""velocity"":11.2,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:27 AM""},{""timeStamp"":""Sep 1, 2021 12:07:24 AM"",""distance"":203,""velocity"":11.21,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:31 AM""},{""timeStamp"":""Sep 1, 2021 12:07:29 AM"",""distance"":250,""velocity"":10.76,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:35 AM""},{""timeStamp"":""Sep 1, 2021 12:07:33 AM"",""distance"":293,""velocity"":10.65,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:39 AM""},{""timeStamp"":""Sep 1, 2021 12:07:37 AM"",""distance"":333,""velocity"":10.82,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:43 AM""},{""timeStamp"":""Sep 1, 2021 12:07:41 AM"",""distance"":375,""velocity"":10.54,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:47 AM""},{""timeStamp"":""Sep 1, 2021 12:07:45 AM"",""distance"":420,""velocity"":10.54,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:51 AM""},{""timeStamp"":""Sep 1, 2021 12:07:49 AM"",""distance"":462,""velocity"":10.87,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:55 AM""},{""timeStamp"":""Sep 1, 2021 12:07:53 AM"",""distance"":506,""velocity"":10.15,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:07:59 AM""},{""timeStamp"":""Sep 1, 2021 12:07:57 AM"",""distance"":550,""velocity"":7.6,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:08:03 AM""},{""timeStamp"":""Sep 1, 2021 12:08:01 AM"",""distance"":557,""velocity"":5.21,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:08:07 AM""}]",2.0,190.00,82.00,DRY,"{""densityOfAir"":0.07167498153959756,""bulkhead"":190,""relativeWindSpeed"":13.12455,""dragCoefficient"":0.003,""elapsedTime"":52.155}"
TULSA,2021-09-01 00:51:04,TBOX,663569,10899830,1933557,2043,1,A606,FBRBRD,4,FWWR,124,L,52.083333333333336,(null),67.92,5.866668,0.0,0,0.0012277153377591896,0.0025,31.7,5.542620245453778,0.0,0.0,0.0,0.0,2021-09-01 00:53:36,2021-09-01 00:54:04,"[{""degreesOfCurve"":[9.5956,9.5509],""curveDistance"":[77.5,77.5],""angleOfTruckToCarBody"":[0.03873761605413173,0.038557071633801995],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:52:09 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:52:51 AM"",""distance"":90,""velocity"":8.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:52:51 AM""},{""timeStamp"":""Sep 1, 2021 12:52:53 AM"",""distance"":106,""velocity"":8.19,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:52:55 AM""},{""timeStamp"":""Sep 1, 2021 12:52:55 AM"",""distance"":122,""velocity"":7.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:00 AM""},{""timeStamp"":""Sep 1, 2021 12:52:57 AM"",""distance"":137,""velocity"":7.93,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:04 AM""},{""timeStamp"":""Sep 1, 2021 12:53:01 AM"",""distance"":169,""velocity"":7.54,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:08 AM""},{""timeStamp"":""Sep 1, 2021 12:53:05 AM"",""distance"":197,""velocity"":7.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:12 AM""},{""timeStamp"":""Sep 1, 2021 12:53:09 AM"",""distance"":225,""velocity"":7.05,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:16 AM""},{""timeStamp"":""Sep 1, 2021 12:53:14 AM"",""distance"":252,""velocity"":6.66,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:20 AM""},{""timeStamp"":""Sep 1, 2021 12:53:18 AM"",""distance"":277,""velocity"":6.66,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:24 AM""},{""timeStamp"":""Sep 1, 2021 12:53:22 AM"",""distance"":304,""velocity"":6.66,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:28 AM""},{""timeStamp"":""Sep 1, 2021 12:53:26 AM"",""distance"":330,""velocity"":6.66,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:32 AM""},{""timeStamp"":""Sep 1, 2021 12:53:30 AM"",""distance"":358,""velocity"":6.83,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:36 AM""},{""timeStamp"":""Sep 1, 2021 12:53:34 AM"",""distance"":386,""velocity"":6.94,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:40 AM""},{""timeStamp"":""Sep 1, 2021 12:53:38 AM"",""distance"":414,""velocity"":7.16,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:44 AM""},{""timeStamp"":""Sep 1, 2021 12:53:42 AM"",""distance"":444,""velocity"":6.49,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:48 AM""},{""timeStamp"":""Sep 1, 2021 12:53:46 AM"",""distance"":472,""velocity"":4.94,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:52 AM""},{""timeStamp"":""Sep 1, 2021 12:53:50 AM"",""distance"":475,""velocity"":3.22,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:56 AM""},{""timeStamp"":""Sep 1, 2021 12:53:54 AM"",""distance"":47",2.0,194.00,81.00,DRY,"{""densityOfAir"":0.0718073663769188,""bulkhead"":150,""relativeWindSpeed"":10.174225,""dragCoefficient"":0.0025,""elapsedTime"":65.96}"
TULSA,2021-09-01 00:51:26,CSXT,134145,10899870,1933563,2023,1,A432,PULP,4,BOHEAV,109,L,46.416666666666664,(null),57.92,5.866668,0.0,0,0.0017708679181112777,0.0025,31.7,5.297906094557864,0.0,0.0,0.0,0.0,2021-09-01 00:53:26,2021-09-01 00:57:12,"[{""degreesOfCurve"":[9.5613],""curveDistance"":[22.621666666665988],""angleOfTruckToCarBody"":[0.0340070268903426],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:52:31 AM""}]",(null),(null),(null),(null),2.0,194.00,81.00,DRY,"{""densityOfAir"":0.07180701683003513,""bulkhead"":150,""relativeWindSpeed"":11.6499,""dragCoefficient"":0.0025,""elapsedTime"":43.218}"
TULSA,2021-09-01 00:51:45,GLCX,8183,10899890,1933565,2023,1,C113,PTCOKE,4,BOHEAV,32,E,51.583333333333336,(null),60.0,5.866668,0.0,479,0.002577421857383329,0.003,30.23,6.745868967978179,0.0,0.0,0.0,0.0,2021-09-01 00:53:32,2021-09-01 00:57:13,"[{""degreesOfCurve"":[9.5613],""curveDistance"":[20.038333333333867],""angleOfTruckToCarBody"":[0.038181586051572444],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:52:45 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:53:21 AM"",""distance"":125,""velocity"":7.82,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:21 AM""},{""timeStamp"":""Sep 1, 2021 12:53:23 AM"",""distance"":140,""velocity"":7.69,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:25 AM""},{""timeStamp"":""Sep 1, 2021 12:53:25 AM"",""distance"":155,""velocity"":7.7,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:29 AM""},{""timeStamp"":""Sep 1, 2021 12:53:27 AM"",""distance"":172,""velocity"":7.38,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:33 AM""},{""timeStamp"":""Sep 1, 2021 12:53:31 AM"",""distance"":198,""velocity"":7.21,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:37 AM""},{""timeStamp"":""Sep 1, 2021 12:53:35 AM"",""distance"":229,""velocity"":7.43,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:41 AM""},{""timeStamp"":""Sep 1, 2021 12:53:39 AM"",""distance"":261,""velocity"":6.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:45 AM""},{""timeStamp"":""Sep 1, 2021 12:53:43 AM"",""distance"":285,""velocity"":7.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:49 AM""},{""timeStamp"":""Sep 1, 2021 12:53:47 AM"",""distance"":315,""velocity"":7.1,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:53 AM""},{""timeStamp"":""Sep 1, 2021 12:53:51 AM"",""distance"":343,""velocity"":6.94,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:57 AM""},{""timeStamp"":""Sep 1, 2021 12:53:55 AM"",""distance"":369,""velocity"":8.27,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:01 AM""},{""timeStamp"":""Sep 1, 2021 12:53:59 AM"",""distance"":409,""velocity"":8.88,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:05 AM""},{""timeStamp"":""Sep 1, 2021 12:54:03 AM"",""distance"":453,""velocity"":7.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:09 AM""}]",2.0,194.00,81.00,DRY,"{""densityOfAir"":0.07180701683003513,""bulkhead"":190,""relativeWindSpeed"":12.64265,""dragCoefficient"":0.003,""elapsedTime"":38.388}"
TULSA,2021-09-01 00:52:05,GATX,466,10899880,1933564,2040,1,T107,PETRPD,4,HOLLYW,38,E,53.583333333333336,(null),61.33,5.866668,0.0,0,0.0021126918644971274,0.003,30.92,7.0859140335705915,6.008587667144116,0.0,0.0,0.0,2021-09-01 00:53:53,2021-09-01 00:55:09,"[{""degreesOfCurve"":[15.4841,3.1689],""curveDistance"":[27.89833333333445,46.48999999999978],""angleOfTruckToCarBody"":[0.06456564922662512,0.013204894220386182],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:09 AM""}]",(null),(null),(null),(null),1.0,198.00,81.00,DRY,"{""densityOfAir"":0.07180744127982244,""bulkhead"":170,""relativeWindSpeed"":11.54775,""dragCoefficient"":0.003,""elapsedTime"":37.188}"
TULSA,2021-09-01 00:52:25,CAGY,4003,10899920,1933571,2040,1,E241,COILS,4,TPLRES,121,L,40.25,(null),51.92,5.866668,0.0,851,0.0014473534142726153,0.0025,31.7,5.118669611747479,5.554047016568935,0.0,0.0,0.0,2021-09-01 00:54:23,2021-09-01 00:55:57,"[{""degreesOfCurve"":[15.4841,3.1689],""curveDistance"":[34.56500000000051,46.48999999999978],""angleOfTruckToCarBody"":[0.04652129884371275,0.009517530814728586],""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:53:29 AM""}]",(null),(null),(null),"[{""timeStamp"":""Sep 1, 2021 12:54:09 AM"",""distance"":110,""velocity"":7.49,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:09 AM""},{""timeStamp"":""Sep 1, 2021 12:54:11 AM"",""distance"":124,""velocity"":7.19,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:13 AM""},{""timeStamp"":""Sep 1, 2021 12:54:13 AM"",""distance"":137,""velocity"":7.13,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:17 AM""},{""timeStamp"":""Sep 1, 2021 12:54:15 AM"",""distance"":150,""velocity"":6.94,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:21 AM""},{""timeStamp"":""Sep 1, 2021 12:54:19 AM"",""distance"":177,""velocity"":6.6,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:25 AM""},{""timeStamp"":""Sep 1, 2021 12:54:23 AM"",""distance"":203,""velocity"":6.38,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:29 AM""},{""timeStamp"":""Sep 1, 2021 12:54:27 AM"",""distance"":228,""velocity"":6.38,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:33 AM""},{""timeStamp"":""Sep 1, 2021 12:54:31 AM"",""distance"":253,""velocity"":6.27,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:37 AM""},{""timeStamp"":""Sep 1, 2021 12:54:35 AM"",""distance"":277,""velocity"":6.05,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:41 AM""},{""timeStamp"":""Sep 1, 2021 12:54:39 AM"",""distance"":301,""velocity"":6.16,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:45 AM""},{""timeStamp"":""Sep 1, 2021 12:54:43 AM"",""distance"":324,""velocity"":5.99,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:49 AM""},{""timeStamp"":""Sep 1, 2021 12:54:47 AM"",""distance"":349,""velocity"":6.1,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:53 AM""},{""timeStamp"":""Sep 1, 2021 12:54:51 AM"",""distance"":377,""velocity"":6.16,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:54:57 AM""},{""timeStamp"":""Sep 1, 2021 12:54:55 AM"",""distance"":399,""velocity"":6.38,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:55:01 AM""},{""timeStamp"":""Sep 1, 2021 12:54:59 AM"",""distance"":426,""velocity"":8.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:55:05 AM""},{""timeStamp"":""Sep 1, 2021 12:55:03 AM"",""distance"":471,""velocity"":6.32,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:55:09 AM""},{""timeStamp"":""Sep 1, 2021 12:55:07 AM"",""distance"":492,""velocity"":6.27,""uKey"":"""",""_id"":"""",""tag"":"""",""createdTimeStamp"":""Sep 1, 2021 12:55:13 AM""},{""timeStamp"":""Sep 1, 2021 12:55:11 AM"",""distance"":505",1.0,176.00,81.00,DRY,"{""densityOfAir"":0.07180744127982244,""bulkhead"":150,""relativeWindSpeed"":9.9756,""dragCoefficient"":0.0025,""elapsedTime"":44.225}"
